cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABpraap:55,ABpraap,55,9709,-15291,-6387,-6387,9709,49.2,341,126,38,385492
ABpraap:56,ABpraap,56,8233,-16767,-7920,-7920,8233,51,336,122,37,391041
ABpraap:57,ABpraap,57,7365,-17635,-10600,-10622,7365,51.1,332,124,40,545822
ABpraap:58,ABpraap,58,8280,-16720,-10736,-10801,8280,50.2,329,124,41,612528
ABpraap:59,ABpraap,59,9444,-15556,-10260,-10253,9444,48.9,330,118,42,740570
ABpraap:60,ABpraap,60,10926,-14074,-12482,-12483,10926,48.3,325,126,45,817884
ABprap:33,ABprap,33,8411,-16589,-1954,-1954,8411,38.2,415,139,23,53533
ABprap:34,ABprap,34,10648,-14352,1475,1475,10648,40.3,430,130,27,71405
ABprap:35,ABprap,35,6914,-18086,-4989,-4989,6914,42,442,132,39,104752
ABprap:36,ABprap,36,7224,-17776,-4474,-4474,7224,41.2,454,134,40,158799
ABprap:37,ABprap,37,9879,-15121,-11583,-11583,9879,40.7,466,133,41,223017
ABprap:38,ABprap,38,10593,-14407,-11505,-11505,10593,41.3,468,129,45,317599
ABprap:39,ABprap,39,10887,-14113,-10030,-10030,10887,43.1,462,130,44,322241
ABprap:40,ABprap,40,12168,-12832,-8855,-8855,12168,43.5,455,122,47,378249
ABprap:41,ABprap,41,10002,-14998,-10519,-10519,10002,43,451,123,46,406173
ABprap:42,ABprap,42,8915,-16085,-10599,-10599,8915,43.2,440,123,48,455203
ABprap:43,ABprap,43,12064,-12936,-5748,-5748,12064,43.9,447,122,46,465131
ABprap:44,ABprap,44,11066,-13934,-7050,-7050,11066,43.7,439,117,46,521845
ABprap:45,ABprap,45,10341,-14659,-10782,-10782,10341,43,438,118,49,643703
ABprap:46,ABprap,46,9783,-15217,-8477,-8477,9783,43.9,440,114,48,673540
ABprap:47,ABprap,47,10648,-14352,-10791,-10791,10648,43,435,114,50,820288
ABprap:48,ABprap,48,13181,-11819,-9107,-9107,13181,42.6,432,126,51,859981
ABprap:49,ABprap,49,10905,-14095,-7767,-7767,10905,41.6,437,130,50,869104
ABprap:50,ABprap,50,11827,-13173,-2713,-2713,11827,41,440,132,46,468611
ABprap:51,ABprap,51,12390,-12610,693,693,12390,39,440,126,34,484687
ABprapa:52,ABprapa,52,11480,-13520,-938,-938,11480,36.3,422,111,27,183394
ABprapa:53,ABprapa,53,13101,-11899,-11120,-11120,13101,38,400,104,39,347958
ABprapa:54,ABprapa,54,14011,-10989,-11613,-11613,14011,37.5,389,101,40,455963
ABprapa:55,ABprapa,55,13102,-11898,-10643,-10643,13102,35.5,378,99,40,549414
ABprapa:56,ABprapa,56,15050,-9950,-10681,-10681,15050,36.4,368,95,41,559334
ABprapa:57,ABprapa,57,15001,-9999,-10336,-10336,15001,37,363,99,40,639696
ABprapa:58,ABprapa,58,14890,-10110,-12291,-12291,14890,37,365,101,41,678619
ABprapa:59,ABprapa,59,16260,-8740,-11773,-11772,16260,36.7,371,104,42,744023
ABprapa:60,ABprapa,60,16378,-8622,-13365,-13160,16378,37.9,369,101,43,869568
ABprapp:52,ABprapp,52,10579,-14421,-1906,-1906,10579,41.1,471,138,25,166673
ABprapp:53,ABprapp,53,10014,-14986,-9267,-9267,10014,42.4,461,126,35,296859
ABprapp:54,ABprapp,54,12415,-12585,-8919,-8919,12415,41,456,128,36,398318
ABprapp:55,ABprapp,55,13168,-11832,-9643,-9643,13168,43,456,130,36,421052
ABprapp:56,ABprapp,56,12122,-12878,-15109,-15109,12122,46.2,455,135,41,595208
ABprapp:57,ABprapp,57,15102,-9898,-14216,-14223,15102,45,456,134,38,570232
ABprapp:58,ABprapp,58,13729,-11271,-15284,-15309,13729,42.6,448,127,43,790488
ABprapp:59,ABprapp,59,12161,-12839,-17081,-17081,12161,41.9,450,124,42,846778
ABprapp:60,ABprapp,60,15481,-9519,-13637,-13637,15481,40.2,458,121,43,871859
ABprp:19,ABprp,19,15529,-9471,1879,2005,15529,39.3,416,193,38,141905
ABprp:20,ABprp,20,12811,-12189,1481,1481,12811,42.6,427,210,35,114872
ABprp:21,ABprp,21,13453,-11547,-681,-681,13453,42,436,216,42,175281
ABprp:22,ABprp,22,11905,-13095,-7496,-7496,11905,44,430,212,43,182320
ABprp:23,ABprp,23,12902,-12098,-5014,-5014,12902,43,430,216,45,243924
ABprp:24,ABprp,24,12639,-12361,-2779,-2779,12639,45,442,220,46,311920
ABprp:25,ABprp,25,14795,-10205,-5332,-5332,14795,45.8,468,222,47,288004
ABprp:26,ABprp,26,16676,-8324,-4905,-4905,16676,45,470,232,47,311700
ABprp:27,ABprp,27,19893,-5107,-4102,-4102,19893,45.4,481,226,48,343773
ABprp:28,ABprp,28,20366,-4634,-3897,-3897,20366,45.3,487,216,49,354470
ABprp:29,ABprp,29,21705,-3295,-3941,-3941,21705,45.6,489,230,50,401578
ABprp:30,ABprp,30,16474,-8526,-3567,-3567,16474,45,474,232,46,327862
ABprp:31,ABprp,31,14311,-10689,-2060,-2060,14311,45.1,472,229,49,417070
ABprp:32,ABprp,32,14850,-10150,-142,-142,14850,43.2,462,219,36,154063
ABprp:33,ABprp,33,12484,-12516,1316,1316,12484,48.1,458,236,23,88761
ABprpa:34,ABprpa,34,7019,-17981,-149,-149,7019,52.3,435,232,23,60783
ABprpa:35,ABprpa,35,6375,-18625,-2514,-2514,6375,52.1,426,233,33,62490
ABprpa:36,ABprpa,36,7271,-17729,-4466,-4466,7271,54,432,228,38,87529
ABprpa:37,ABprpa,37,7582,-17418,-5384,-5384,7582,53.1,420,230,43,140093
ABprpa:38,ABprpa,38,6773,-18227,-6583,-6583,6773,52.8,411,228,43,144559
ABprpa:39,ABprpa,39,5624,-19376,-7031,-7031,5624,54,408,236,42,162300
ABprpa:40,ABprpa,40,7244,-17756,-8934,-8934,7244,53.2,408,233,45,188237
ABprpa:41,ABprpa,41,8741,-16259,-8993,-8993,8741,53.2,409,236,46,239632
ABprpa:42,ABprpa,42,6830,-18170,-9291,-9291,6830,53,414,222,44,220107
ABprpa:43,ABprpa,43,7199,-17801,-8688,-8688,7199,54,422,223,46,258185
ABprpa:44,ABprpa,44,7756,-17244,-8829,-8829,7756,54.2,418,216,48,301929
ABprpa:45,ABprpa,45,6042,-18958,-8694,-8694,6042,54.8,421,220,47,311469
ABprpa:46,ABprpa,46,7661,-17339,-9048,-9048,7661,53.7,419,214,48,372022
ABprpa:47,ABprpa,47,7890,-17110,-10460,-10460,7890,52,426,218,46,389299
ABprpa:48,ABprpa,48,8676,-16324,-10167,-10167,8676,51,418,212,47,450880
ABprpa:49,ABprpa,49,7099,-17901,-10952,-10952,7099,52.3,419,206,48,528103
ABprpa:50,ABprpa,50,8569,-16431,-10663,-10663,8569,52.4,419,199,50,591151
ABprpa:51,ABprpa,51,9714,-15286,-7786,-7786,9714,52,416,198,46,502580
ABprpa:52,ABprpa,52,12006,-12994,-1914,-1914,12006,50.1,409,183,33,292933
ABprpaa:53,ABprpaa,53,7485,-17515,-1873,-1873,7485,52.2,404,167,27,157606
ABprpaa:54,ABprpaa,54,8314,-16686,-2742,-2742,8314,52.2,404,161,30,194274
ABprpaa:55,ABprpaa,55,8375,-16625,-8574,-8574,8375,53,402,158,36,278060
ABprpaa:56,ABprpaa,56,7580,-17420,-7552,-7552,7580,54,390,152,37,298251
ABprpaa:57,ABprpaa,57,8614,-16386,-7602,-7586,8614,54,384,150,38,345613
ABprpaa:58,ABprpaa,58,8154,-16846,-8109,-7837,8154,54,378,142,39,370010
ABprpaa:59,ABprpaa,59,9509,-15491,-10851,-10823,9509,53,378,142,40,468803
ABprpaa:60,ABprpaa,60,9133,-15867,-12079,-12105,9133,53,380,144,41,478334
ABprpap:53,ABprpap,53,7990,-17010,-1349,-1349,7990,51.1,436,198,25,138266
ABprpap:54,ABprpap,54,9613,-15387,-1100,-1100,9613,51.3,448,196,30,166001
ABprpap:55,ABprpap,55,9764,-15236,-8505,-8505,9764,53,452,196,36,245472
ABprpap:56,ABprpap,56,11007,-13993,-6904,-6904,11007,53,454,194,37,287372
ABprpap:57,ABprpap,57,11110,-13890,-8896,-8896,11110,53,466,196,38,350051
ABprpap:58,ABprpap,58,9986,-15014,-6677,-6677,9986,55,472,178,39,371027
ABprpap:59,ABprpap,59,10484,-14516,-7662,-7662,10484,54,466,174,40,466230
ABprpap:60,ABprpap,60,12149,-12851,-7000,-7000,12149,54.1,462,168,43,546485
ABprpp:34,ABprpp,34,12014,-12986,1049,1049,12014,49,490,224,23,63587
ABprpp:35,ABprpp,35,10709,-14291,-2910,-2910,10709,50.1,494,230,29,62123
ABprpp:36,ABprpp,36,8685,-16315,-5767,-5767,8685,51,506,236,38,115693
ABprpp:37,ABprpp,37,11023,-13977,-6681,-6681,11023,49,510,234,41,165640
ABprpp:38,ABprpp,38,10650,-14350,-5242,-5242,10650,50,524,232,41,183622
ABprpp:39,ABprpp,39,12801,-12199,-5673,-5673,12801,49,536,222,42,241448
ABprpp:40,ABprpp,40,11440,-13560,-4657,-4657,11440,51,532,218,43,239589
ABprpp:41,ABprpp,41,13921,-11079,-3913,-3913,13921,51,532,228,44,261926
ABprpp:42,ABprpp,42,12143,-12857,-6213,-6213,12143,50,534,214,44,289036
ABprpp:43,ABprpp,43,13018,-11982,-5432,-5432,13018,50,536,216,44,305763
ABprpp:44,ABprpp,44,11705,-13295,-5779,-5779,11705,50,540,216,44,349696
ABprpp:45,ABprpp,45,12030,-12970,-6680,-6680,12030,50,540,214,45,354216
ABprpp:46,ABprpp,46,12384,-12616,-6128,-6128,12384,50,536,210,46,447859
ABprpp:47,ABprpp,47,11458,-13542,-6738,-6738,11458,50,534,210,46,481348
ABprpp:48,ABprpp,48,11698,-13302,-6119,-6119,11698,50,534,204,47,518986
ABprpp:49,ABprpp,49,10978,-14022,-4255,-4255,10978,50,530,200,46,557961
ABprpp:50,ABprpp,50,9339,-15661,-6264,-6264,9339,50,526,198,46,563653
ABprpp:51,ABprpp,51,8971,-16029,-7901,-7901,8971,48.9,526,198,48,687086
ABprpp:52,ABprpp,52,10705,-14295,-3753,-3753,10705,47,530,196,43,416372
ABprpp:53,ABprpp,53,10521,-14479,-1925,-1925,10521,47,532,192,39,538937
ABprppa:54,ABprppa,54,11942,-13058,-845,-845,11942,45.1,516,163,28,219379
ABprppa:55,ABprppa,55,10022,-14978,-10594,-10594,10022,44,520,156,36,364334
ABprppa:56,ABprppa,56,10369,-14631,-11088,-11088,10369,44,518,152,37,367951
ABprppa:57,ABprppa,57,10999,-14001,-10518,-10473,10999,44,514,144,38,467112
ABprppa:58,ABprppa,58,14545,-10455,-6769,-6699,14545,42,510,138,39,506487
ABprppa:59,ABprppa,59,14511,-10489,-8161,-8161,14511,42,514,142,40,625781
ABprppa:60,ABprppa,60,14114,-10886,-9666,-9666,14114,43,520,146,41,664080
ABprppp:54,ABprppp,54,10014,-14986,-1608,-1608,10014,48,540,213,30,219596
ABprppp:55,ABprppp,55,11983,-13017,-7932,-7932,11983,47,546,212,36,306012
ABprppp:56,ABprppp,56,12126,-12874,-10707,-10707,12126,47,548,216,37,343353
ABprppp:57,ABprppp,57,14792,-10208,-10119,-10119,14792,47,542,218,38,400831
ABprppp:58,ABprppp,58,14890,-10110,-10081,-10081,14890,48,544,226,39,430130
ABprppp:59,ABprppp,59,14373,-10627,-7867,-7867,14373,50,546,216,40,503012
ABprppp:60,ABprppp,60,12546,-12454,-9421,-9421,12546,51,546,216,41,526651
EMS:1,EMS,1,15767,-9233,-2493,-2493,15767,32.1,414,343,62,689402
EMS:2,EMS,2,16638,-8362,490,490,16638,32.7,403,356,65,924582
EMS:3,EMS,3,17138,-7862,3195,3195,17138,32,396,372,66,1130653
EMS:4,EMS,4,17197,-7803,-876,-876,17197,33,380,388,67,1206739
EMS:5,EMS,5,16415,-8585,-4388,-4388,16415,32,356,396,68,1388157
EMS:6,EMS,6,16835,-8165,-3340,-3340,16835,33.8,343,392,68,1453362
EMS:7,EMS,7,16323,-8677,-1095,-1095,16323,34.9,357,383,65,1206690
EMS:8,EMS,8,20173,-4827,1584,1584,20173,32.8,360,381,66,1032689
EMS:9,EMS,9,20630,-4370,2761,2761,20630,33.2,362,356,34,109699
EMS:10,EMS,10,16716,-8284,1650,1650,16716,32.1,371,363,58,233197
MS:11,MS,11,13871,-11129,-515,-515,13871,36.2,342,364,32,91962
MS:12,MS,12,15164,-9836,-8713,-8713,15164,38.2,342,364,42,170728
MS:13,MS,13,13316,-11684,-12577,-12577,13316,40,316,380,51,339086
MS:14,MS,14,12008,-12992,-1997,-1997,12008,43,316,390,49,391135
MS:15,MS,15,13154,-11846,-760,-760,13154,43.3,312,382,52,498360
MS:16,MS,16,12648,-12352,-1726,-1726,12648,43.8,310,380,53,530041
MS:17,MS,17,13271,-11729,-2789,-2789,13271,43.6,317,369,55,564852
MS:18,MS,18,16722,-8278,-3092,-3092,16722,44.5,314,348,58,673226
MS:19,MS,19,17531,-7469,-2759,-2759,17531,45.3,304,336,58,668709
MS:20,MS,20,17590,-7410,-2705,-2705,17590,43.4,327,332,53,539597
MS:21,MS,21,17036,-7964,-943,-943,17036,41.3,327,330,46,412686
MS:22,MS,22,19303,-5697,1739,1739,19303,40.7,328,336,47,410119
MS:23,MS,23,17969,-7031,1309,1309,17969,41.9,332,339,43,167760
MS:24,MS,24,18268,-6732,1370,1370,18268,39.1,314,338,36,232709
MSa:25,MSa,25,16594,-8406,1840,1840,16594,39.1,288,348,33,97634
MSa:26,MSa,26,14643,-10357,-710,-710,14643,39.8,276,350,41,137576
MSa:27,MSa,27,14469,-10531,-5330,-5330,14469,39,278,350,44,209747
MSa:28,MSa,28,13170,-11830,-2310,-2310,13170,40,267,352,47,314871
MSa:29,MSa,29,14159,-10841,-6192,-6192,14159,41,250,350,46,350359
MSa:30,MSa,30,12774,-12226,-8810,-8810,12774,43,256,346,46,350798
MSa:31,MSa,31,14573,-10427,-8334,-8334,14573,43.1,270,344,49,476967
MSa:32,MSa,32,14042,-10958,-7979,-7979,14042,44.3,278,346,50,542375
MSa:33,MSa,33,9696,-15304,-7114,-7114,9696,50.3,278,342,47,287662
MSa:34,MSa,34,11199,-13801,-3483,-3483,11199,50.1,252,344,47,362329
MSa:35,MSa,35,9398,-15602,-4822,-4822,9398,49,240,329,43,283343
MSa:36,MSa,36,8630,-16370,-2145,-2145,8630,48.9,240,325,42,286817
MSa:37,MSa,37,10045,-14955,-1342,-1342,10045,48,237,328,43,333511
MSa:38,MSa,38,9591,-15409,-2235,-2235,9591,48,242,338,45,390481
MSa:39,MSa,39,11386,-13614,-2877,-2877,11386,46.1,234,340,46,489891
MSa:40,MSa,40,9515,-15485,-1492,-1492,9515,46,236,342,43,200782
MSa:41,MSa,41,11660,-13340,-912,-912,11660,44.3,221,350,38,310066
MSaa:42,MSaa,42,6312,-18688,-191,-191,6312,50.4,211,342,32,136417
MSaa:43,MSaa,43,9649,-15351,-4350,-4350,9649,51.1,211,350,38,208656
MSaa:44,MSaa,44,10923,-14077,-5085,-5085,10923,52,208,354,44,362271
MSaa:45,MSaa,45,7199,-17801,-5712,-5712,7199,54,204,354,45,390961
MSaa:46,MSaa,46,7544,-17456,-5620,-5620,7544,54,200,340,46,463852
MSaa:47,MSaa,47,6450,-18550,-6657,-6657,6450,54,210,328,46,511211
MSaa:48,MSaa,48,8082,-16918,-5969,-5969,8082,54.1,212,330,49,610740
MSaa:49,MSaa,49,7001,-17999,-7444,-7444,7001,54,224,326,46,573780
MSaa:50,MSaa,50,7426,-17574,-8571,-8571,7426,54,224,322,46,649797
MSaa:51,MSaa,51,8546,-16454,-8740,-8740,8546,53,220,312,46,690735
MSaa:52,MSaa,52,8852,-16148,-7362,-7362,8852,52,218,308,47,743692
MSaa:53,MSaa,53,7585,-17415,-2345,-2345,7585,52.3,222,321,43,598626
MSaa:54,MSaa,54,8190,-16810,-2572,-2572,8190,51.2,224,332,40,598079
MSaa:55,MSaa,55,7977,-17023,-3301,-3301,7977,51.2,230,334,40,607645
MSaa:56,MSaa,56,7418,-17582,-3011,-3011,7418,52.4,231,342,41,651414
MSaa:57,MSaa,57,8714,-16286,-2194,-2194,8714,51.2,238,338,42,773895
MSaa:58,MSaa,58,10692,-14308,-3268,-3268,10692,49.3,238,338,43,808349
MSaa:59,MSaa,59,10700,-14300,-1041,-1041,10700,50.1,240,334,44,858725
MSaa:60,MSaa,60,9048,-15952,-1123,-1123,9048,49.1,231,330,23,184626
MSap:42,MSap,42,9939,-15061,-1017,-1017,9939,41.3,248,373,32,147767
MSap:43,MSap,43,10572,-14428,-5845,-5845,10572,42.3,252,389,40,260686
MSap:44,MSap,44,14566,-10434,-8776,-8776,14566,41,264,396,44,353472
MSap:45,MSap,45,17776,-7224,-12876,-12876,17776,47,272,408,45,509518
MSap:46,MSap,46,16235,-8765,-9226,-9226,16235,41,272,416,46,617431
MSap:47,MSap,47,13754,-11246,-14400,-14400,13754,44,284,410,46,618827
MSap:48,MSap,48,16828,-8172,-13883,-13883,16828,42,286,410,47,699014
MSap:49,MSap,49,14777,-10223,-13690,-13690,14777,43,294,412,46,735254
MSap:50,MSap,50,13046,-11954,-10647,-10647,13046,45,290,414,46,795159
MSap:51,MSap,51,12102,-12898,-13109,-13109,12102,46,290,410,46,817972
MSap:52,MSap,52,11934,-13066,-10330,-10330,11934,47.3,285,412,47,837353
MSap:53,MSap,53,13872,-11128,-9107,-9107,13872,49.2,306,407,43,657039
MSap:54,MSap,54,13285,-11715,-9778,-9778,13285,48.4,310,403,40,594793
MSap:55,MSap,55,13881,-11119,-7944,-7944,13881,49.4,315,396,40,631246
MSap:56,MSap,56,13405,-11595,-6567,-6567,13405,50.4,324,400,41,647993
MSap:57,MSap,57,11901,-13099,-6978,-6978,11901,51.3,324,399,42,811979
MSap:58,MSap,58,13155,-11845,-7351,-7351,13155,50.4,326,393,43,860450
MSap:59,MSap,59,11385,-13615,-8319,-8319,11385,50.2,326,391,44,981081
MSap:60,MSap,60,14117,-10883,-8873,-8873,14117,48.5,322,387,45,1015177
MSp:25,MSp,25,16739,-8261,868,868,16739,39.2,346,328,33,95100
MSp:26,MSp,26,15072,-9928,-1755,-1755,15072,41.4,339,314,39,103401
MSp:27,MSp,27,14518,-10482,-4133,-4133,14518,42,346,310,44,197213
MSp:28,MSp,28,12054,-12946,-3410,-3410,12054,42.4,359,299,47,254603
MSp:29,MSp,29,15067,-9933,-6803,-6803,15067,42,374,294,46,321184
MSp:30,MSp,30,13131,-11869,-11157,-11157,13131,43.7,377,297,48,364370
MSp:31,MSp,31,14272,-10728,-8419,-8419,14272,42.6,371,294,49,440365
MSp:32,MSp,32,13365,-11635,-11004,-11004,13365,43.4,374,285,50,511246
MSp:33,MSp,33,8398,-16602,-7146,-7146,8398,50.2,372,280,47,282265
MSp:34,MSp,34,9020,-15980,-4632,-4632,9020,49.4,353,296,47,317833
MSp:35,MSp,35,8398,-16602,-3947,-3947,8398,50.2,338,298,43,242090
MSp:36,MSp,36,7749,-17251,-3334,-3334,7749,49.4,342,283,42,244423
MSp:37,MSp,37,9534,-15466,-2184,-2184,9534,49,333,296,43,300328
MSp:38,MSp,38,10948,-14052,-3340,-3340,10948,48.3,338,300,45,353281
MSp:39,MSp,39,11389,-13611,70,70,11389,49.1,330,300,46,388935
MSp:40,MSp,40,10788,-14212,-314,-314,10788,48,326,312,23,85415
MSpa:41,MSpa,41,10634,-14366,1621,1621,10634,49.1,305,306,20,45895
MSpa:42,MSpa,42,8094,-16906,692,692,8094,49.1,307,299,26,84375
MSpa:43,MSpa,43,8137,-16863,-5789,-5795,8137,49.1,300,297,42,264994
MSpa:44,MSpa,44,7289,-17711,-6520,-6520,7289,50,288,294,44,359591
MSpa:45,MSpa,45,5686,-19314,-10681,-10681,5686,51,282,288,45,397759
MSpa:46,MSpa,46,5828,-19172,-11524,-11524,5828,51,282,280,46,454889
MSpa:47,MSpa,47,5948,-19052,-10689,-10689,5948,51,286,280,46,526072
MSpa:48,MSpa,48,8143,-16857,-12011,-12011,8143,50,288,288,47,618347
MSpa:49,MSpa,49,7459,-17541,-14725,-14725,7459,50,294,290,46,636291
MSpa:50,MSpa,50,7094,-17906,-13014,-13014,7094,51,292,288,46,674172
MSpa:51,MSpa,51,8782,-16218,-13414,-13414,8782,52,292,294,46,732768
MSpa:52,MSpa,52,10108,-14892,-14652,-14652,10108,51.2,294,286,47,795211
MSpa:53,MSpa,53,10766,-14234,-13376,-13376,10766,50.2,294,286,43,639762
MSpa:54,MSpa,54,10089,-14911,-9663,-9663,10089,51.3,294,286,40,617382
MSpa:55,MSpa,55,10475,-14525,-5465,-5465,10475,51.5,302,286,40,643856
MSpa:56,MSpa,56,13075,-11925,-1467,-1467,13075,51.3,316,282,41,665949
MSpa:57,MSpa,57,12551,-12449,-1729,-1729,12551,51.4,318,278,42,808257
MSpa:58,MSpa,58,12368,-12632,-1929,-1929,12368,51.2,324,280,43,825093
MSpa:59,MSpa,59,11252,-13748,-1756,-1756,11252,51.2,317,270,44,835585
MSpa:60,MSpa,60,9900,-15100,-164,-164,9900,50.1,296,270,27,315992
MSpp:41,MSpp,41,8120,-16880,-1007,-1007,8120,49.2,350,305,20,45551
MSpp:42,MSpp,42,6883,-18117,468,468,6883,52.3,365,288,28,95788
MSpp:43,MSpp,43,7031,-17969,-6704,-6699,7031,54.6,358,290,40,197612
MSpp:44,MSpp,44,8937,-16063,-8963,-8963,8937,56,356,294,44,305254
MSpp:45,MSpp,45,7509,-17491,-6727,-6727,7509,55,370,292,45,367491
MSpp:46,MSpp,46,7351,-17649,-6434,-6434,7351,56,376,288,46,431716
MSpp:47,MSpp,47,11194,-13806,-6729,-6729,11194,55,384,282,46,505835
MSpp:48,MSpp,48,11580,-13420,-7421,-7421,11580,55,382,280,47,568709
MSpp:49,MSpp,49,12725,-12275,-5052,-5052,12725,55,384,280,46,607022
MSpp:50,MSpp,50,12747,-12253,-5106,-5106,12747,55,384,274,46,635209
MSpp:51,MSpp,51,14046,-10954,-4484,-4484,14046,55,384,272,46,660905
MSpp:52,MSpp,52,15470,-9530,-5180,-5180,15470,55.1,382,263,47,693960
MSpp:53,MSpp,53,13603,-11397,-7643,-7643,13603,55.1,386,251,43,592490
MSpp:54,MSpp,54,15772,-9228,-8037,-8037,15772,54.2,398,248,40,587411
MSpp:55,MSpp,55,11360,-13640,-8150,-8150,11360,54.1,394,242,40,643422
MSpp:56,MSpp,56,11595,-13405,-9550,-9550,11595,54.6,390,246,41,675575
MSpp:57,MSpp,57,13408,-11592,-8182,-8182,13408,54.4,393,249,42,794058
MSpp:58,MSpp,58,15506,-9494,-9823,-9823,15506,54.2,393,259,43,872504
MSpp:59,MSpp,59,11485,-13515,-12250,-12250,11485,54.2,400,262,44,981532
MSpp:60,MSpp,60,11621,-13379,-10108,-10108,11621,53.5,397,256,45,1016616
E:11,E,11,14657,-10343,1351,1351,14657,31.1,409,364,32,96529
E:12,E,12,15010,-9990,2957,2957,15010,30.4,423,360,40,146754
E:13,E,13,14578,-10422,-360,-360,14578,30,414,360,51,280000
E:14,E,14,14005,-10995,-1331,-1331,14005,31,434,342,49,322181
E:15,E,15,15449,-9551,-5560,-5560,15449,28.1,460,348,52,459002
E:16,E,16,16817,-8183,-7883,-7841,16817,31.7,473,360,53,564825
E:17,E,17,16187,-8813,-7727,-7727,16187,31.6,461,362,55,641626
E:18,E,18,16498,-8502,-6616,-6616,16498,34.8,457,350,56,711607
E:19,E,19,14800,-10200,-6023,-6023,14800,36.9,454,346,56,706802
E:20,E,20,16976,-8024,-5017,-5017,16976,33.7,492,355,53,698626
E:21,E,21,15807,-9193,1345,1345,15807,35,485,355,46,513965
E:22,E,22,17409,-7591,2837,2837,17409,35.7,477,342,47,479888
E:23,E,23,19820,-5180,3542,3542,19820,35.3,487,339,49,475111
E:24,E,24,16538,-8462,335,335,16538,34,472,342,34,193374
Ea:25,Ea,25,13770,-11230,89,65,13770,33.1,454,353,33,104053
Ea:26,Ea,26,12779,-12221,-318,-318,12779,34.3,444,366,35,107793
Ea:27,Ea,27,15312,-9688,-379,-379,15312,34,442,372,44,201791
Ea:28,Ea,28,14402,-10598,-1103,-1103,14402,35,440,376,45,251078
Ea:29,Ea,29,13348,-11652,-3231,-3231,13348,36,414,382,46,372857
Ea:30,Ea,30,11309,-13691,-3036,-3036,11309,38,412,388,46,420174
Ea:31,Ea,31,14099,-10901,-3393,-3393,14099,36.5,420,392,49,593420
Ea:32,Ea,32,11906,-13094,-4904,-4904,11906,38,426,385,48,601045
Ea:33,Ea,33,10882,-14118,-1137,-1137,10882,44.2,420,376,47,369688
Ea:34,Ea,34,8298,-16702,-3011,-3011,8298,46,405,376,47,364862
Ea:35,Ea,35,7239,-17761,-1076,-1076,7239,47,394,372,43,284613
Ea:36,Ea,36,8662,-16338,-3082,-3082,8662,43.2,396,362,42,304584
Ea:37,Ea,37,9445,-15555,-3944,-3944,9445,43,402,367,43,330075
Ea:38,Ea,38,11723,-13277,-5595,-5595,11723,41.4,409,367,45,369957
Ea:39,Ea,39,9403,-15597,-7192,-7192,9403,42.2,408,364,46,446604
Ea:40,Ea,40,10976,-14024,-11720,-11718,10976,47,413,351,47,455998
Ea:41,Ea,41,11849,-13151,-11170,-11170,11849,40.1,412,348,48,534963
Ea:42,Ea,42,8980,-16020,-6961,-6961,8980,41.3,410,358,48,571429
Ea:43,Ea,43,9711,-15289,-4313,-4313,9711,41.3,395,344,48,615308
Ea:44,Ea,44,11794,-13206,-2300,-2300,11794,41.1,382,338,48,628880
Ea:45,Ea,45,11368,-13632,-6915,-6913,11368,39.2,386,342,49,673761
Ea:46,Ea,46,13180,-11820,-6201,-6201,13180,38.5,361,353,50,736326
Ea:47,Ea,47,11821,-13179,-4660,-4660,11821,40.1,358,352,50,794634
Ea:48,Ea,48,11608,-13392,-5118,-5118,11608,40,360,348,51,836333
Ea:49,Ea,49,11708,-13292,-2550,-2550,11708,39.2,364,338,50,811013
Ea:50,Ea,50,11529,-13471,-3452,-3452,11529,40.4,366,328,50,868364
Ea:51,Ea,51,12164,-12836,-3805,-3805,12164,41.4,361,324,50,896347
Ea:52,Ea,52,12765,-12235,-3831,-3831,12765,42,358,324,47,751220
Ea:53,Ea,53,15166,-9834,1104,1104,15166,42.2,356,317,43,363905
Ea:54,Ea,54,15500,-9500,-5357,-5357,15500,36.3,356,327,40,290023
Eal:55,Eal,55,14554,-10446,-1436,-1556,14554,37,370,346,36,173756
Eal:56,Eal,56,12547,-12453,-6416,-6416,12547,37,372,358,37,200832
Eal:57,Eal,57,14762,-10238,-8755,-8755,14762,36.4,378,359,42,427747
Eal:58,Eal,58,17269,-7731,-10453,-10328,17269,35.4,378,364,43,498931
Eal:59,Eal,59,18067,-6933,-14365,-14546,18067,35.2,381,374,44,669589
Eal:60,Eal,60,20047,-4953,-16209,-16691,20047,37.5,378,376,45,726057
Ear:55,Ear,55,14356,-10644,-5888,-5809,14356,35,348,306,36,134824
Ear:56,Ear,56,15398,-9602,-5999,-5258,15398,34,345,295,35,155066
Ear:57,Ear,57,17411,-7589,-5774,-5579,17411,34,348,298,38,284767
Ear:58,Ear,58,14384,-10616,-8296,-8270,14384,33,340,300,39,351009
Ear:59,Ear,59,15828,-9172,-8066,-7900,15828,32,340,300,40,366973
Ear:60,Ear,60,16479,-8521,-9777,-9742,16479,31.8,337,295,43,469105
Ep:25,Ep,25,14590,-10410,-429,-444,14590,30.3,497,339,33,106998
Ep:26,Ep,26,13428,-11572,1282,1282,13428,32.1,502,332,35,103625
Ep:27,Ep,27,14087,-10913,-4448,-4448,14087,29.6,512,330,42,193380
Ep:28,Ep,28,14127,-10873,-9424,-9424,14127,28,512,324,45,268398
