cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
E:21,E,21,10817,-14183,1104,1104,10817,30.3,508,158,35,125838
Ea:22,Ea,22,8297,-16703,-758,-758,8297,25.5,496,142,32,76417
Ea:23,Ea,23,9131,-15869,-4477,-4477,9131,28.1,506,127,42,140797
Ea:24,Ea,24,8939,-16061,-3229,-3229,8939,27.0,496,128,45,201877
Ea:25,Ea,25,8990,-16010,-859,-859,8990,26.0,478,118,45,277638
Ea:26,Ea,26,10282,-14718,-1905,-1905,10282,23.0,470,116,46,393381
Ea:27,Ea,27,11123,-13877,-3439,-3439,11123,22.7,476,107,49,490677
Ea:28,Ea,28,10184,-14816,-4901,-4901,10184,22.4,492,107,51,571768
Ea:29,Ea,29,10810,-14190,-2804,-2804,10810,24.3,477,103,47,505012
Ea:30,Ea,30,10590,-14410,-1327,-1327,10590,20.8,468,120,40,309606
Ea:31,Ea,31,9880,-15120,-810,-810,9880,21.1,458,130,40,323871
Ea:32,Ea,32,8409,-16591,-1881,-1881,8409,22.2,462,142,42,336166
Ea:33,Ea,33,7443,-17557,-1461,-1461,7443,29.0,470,140,45,319565
Ea:34,Ea,34,8017,-16983,-2461,-2461,8017,31.2,468,138,48,457613
Ea:35,Ea,35,8380,-16620,-3309,-3309,8380,32.2,461,136,50,588124
Ea:36,Ea,36,8578,-16422,-5559,-5559,8578,32.0,464,143,51,541328
Ea:37,Ea,37,8368,-16632,-4916,-4916,8368,29.5,466,141,52,617077
Ea:38,Ea,38,8223,-16777,-4421,-4421,8223,31.1,457,139,52,693211
Ea:39,Ea,39,8172,-16828,-4953,-4953,8172,33.1,451,146,52,696105
Ea:40,Ea,40,7963,-17037,-5412,-5412,7963,33.2,447,150,53,702568
Ea:41,Ea,41,9353,-15647,-7686,-7686,9353,32.3,444,157,56,834420
Ea:42,Ea,42,8840,-16160,-7237,-7237,8840,32.2,444,151,56,960509
Ea:43,Ea,43,8339,-16661,-8913,-8913,8339,33.3,448,161,57,893123
Ea:44,Ea,44,9949,-15051,-8097,-8097,9949,32.3,450,163,57,960651
Ea:45,Ea,45,10218,-14782,-6882,-6882,10218,34.3,448,165,55,964881
Ea:46,Ea,46,10784,-14216,-5327,-5327,10784,33.1,447,163,53,920757
Ea:47,Ea,47,10480,-14520,-4320,-4320,10480,32.1,449,169,52,955530
Ea:48,Ea,48,11399,-13601,-1114,-1114,11399,33.2,453,186,50,877922
Ea:49,Ea,49,10937,-14063,294,294,10937,34.1,446,192,44,573156
Ea:50,Ea,50,11122,-13878,966,966,11122,35.6,434,198,43,247504
Ea:51,Ea,51,9385,-15615,-1996,-1996,9385,36.1,436,180,43,359948
Ead:52,Ead,52,9574,-15426,-973,-975,9574,34.2,425,209,38,157278
Ead:53,Ead,53,9954,-15046,-8005,-8005,9954,33.0,430,222,42,347901
Ead:54,Ead,54,10523,-14477,-12144,-12144,10523,34.0,436,224,42,506391
Ead:55,Ead,55,11571,-13429,-12705,-12705,11571,38.1,441,214,47,834302
Ead:56,Ead,56,14522,-10478,-13208,-13208,14522,38.8,436,218,45,735563
Ead:57,Ead,57,12319,-12681,-12594,-12594,12319,37.7,438,220,46,871118
Ead:58,Ead,58,12576,-12424,-11170,-11170,12576,36.9,440,228,46,931644
Ead:59,Ead,59,10979,-14021,-13373,-13376,10979,36.9,446,235,47,946923
Ead:60,Ead,60,11544,-13456,-9685,-9685,11544,36.0,448,230,46,1046106
Eav:52,Eav,52,8969,-16031,-512,-519,8969,43.4,418,175,36,190446
Eav:53,Eav,53,8576,-16424,-1662,-1662,8576,44.0,428,164,42,456950
Eav:54,Eav,54,8243,-16757,-3445,-3445,8243,43.0,428,154,42,673819
Eav:55,Eav,55,8191,-16809,-11397,-11401,8191,43.1,430,140,45,801162
Eav:56,Eav,56,11741,-13259,-12516,-12476,11741,41.2,439,140,45,901321
Eav:57,Eav,57,10463,-14537,-13452,-13307,10463,39.2,448,138,46,1048018
Eav:58,Eav,58,12467,-12533,-13335,-13429,12467,38.1,451,140,46,1068131
Eav:59,Eav,59,11404,-13596,-12924,-12917,11404,38.0,446,144,45,960111
Eav:60,Eav,60,11515,-13485,-13598,-13524,11515,39.0,444,146,46,1135694
Ep:22,Ep,22,10273,-14727,1175,1175,10273,28.3,556,162,32,84805
Ep:23,Ep,23,9227,-15773,156,156,9227,31.1,570,172,38,92875
Ep:24,Ep,24,9020,-15980,-5363,-5363,9020,33.0,572,178,45,197946
Ep:25,Ep,25,9957,-15043,-8580,-8580,9957,34.0,576,176,45,275761
Ep:26,Ep,26,9157,-15843,-10763,-10763,9157,34.0,572,166,46,378336
Ep:27,Ep,27,9606,-15394,-11876,-11876,9606,34.4,575,154,49,491773
Ep:28,Ep,28,11043,-13957,-12514,-12514,11043,37.3,561,152,51,575692
Ep:29,Ep,29,12149,-12851,-7639,-7639,12149,38.2,554,155,47,459345
Ep:30,Ep,30,11391,-13609,-7588,-7588,11391,35.7,540,145,40,328986
Ep:31,Ep,31,12020,-12980,-5971,-5971,12020,33.1,539,142,40,366029
Ep:32,Ep,32,12708,-12292,-8027,-8027,12708,32.2,546,148,42,399554
Ep:33,Ep,33,8814,-16186,-12844,-12844,8814,37.5,546,155,45,335977
Ep:34,Ep,34,8661,-16339,-10575,-10575,8661,38.9,549,153,48,522215
Ep:35,Ep,35,8292,-16708,-10659,-10659,8292,39.2,549,150,50,615130
Ep:36,Ep,36,9553,-15447,-11063,-11075,9553,37.2,550,147,51,705293
Ep:37,Ep,37,9649,-15351,-12454,-12481,9649,36.1,552,155,52,750358
Ep:38,Ep,38,8638,-16362,-11189,-11189,8638,36.6,549,159,52,780493
Ep:39,Ep,39,9304,-15696,-10662,-10692,9304,35.2,548,166,52,803795
Ep:40,Ep,40,8221,-16779,-10781,-10787,8221,36.0,545,171,53,828566
Ep:41,Ep,41,8408,-16592,-11795,-11801,8408,35.6,540,176,56,949972
Ep:42,Ep,42,8302,-16698,-11939,-11937,8302,35.3,544,180,56,1042324
Ep:43,Ep,43,8852,-16148,-12607,-12605,8852,33.2,548,180,57,1062156
Ep:44,Ep,44,8761,-16239,-14266,-14237,8761,34.2,553,184,57,1193628
Ep:45,Ep,45,9383,-15617,-13098,-13079,9383,33.6,552,180,57,1226889
Ep:46,Ep,46,8838,-16162,-5151,-5151,8838,35.1,554,188,53,1037982
Ep:47,Ep,47,9464,-15536,-2714,-2714,9464,35.3,560,198,52,1087692
Ep:48,Ep,48,9749,-15251,-2096,-2096,9749,37.0,559,208,50,992150
Ep:49,Ep,49,9948,-15052,-508,-508,9948,38.1,555,220,44,737690
Ep:50,Ep,50,11510,-13490,-521,-521,11510,38.4,546,222,43,611153
Ep:51,Ep,51,10766,-14234,-824,-824,10766,37.1,538,215,45,307845
Epd:52,Epd,52,11431,-13569,-1391,-1803,11431,35.1,536,234,40,248334
Epd:53,Epd,53,14297,-10703,343,343,14297,30.1,543,248,36,193471
Epd:54,Epd,54,14115,-10885,-130,-130,14115,27.0,552,260,42,384849
Epd:55,Epd,55,11273,-13727,-6752,-6752,11273,28.0,552,272,43,521461
Epd:56,Epd,56,12602,-12398,-13973,-14066,12602,26.8,548,279,45,691755
Epd:57,Epd,57,12898,-12102,-14630,-14757,12898,28.9,550,276,46,789447
Epd:58,Epd,58,13748,-11252,-12900,-12963,13748,29.8,548,270,46,816704
Epd:59,Epd,59,12464,-12536,-14489,-14489,12464,31.8,550,261,47,843899
Epd:60,Epd,60,12064,-12936,-14177,-14173,12064,30.0,546,258,46,935345
Epv:52,Epv,52,10903,-14097,-1095,-1278,10903,37.2,532,202,40,187753
Epv:53,Epv,53,10968,-14032,-4652,-4652,10968,34.1,526,180,40,234842
Epv:54,Epv,54,10408,-14592,-7352,-7352,10408,33.0,532,172,42,435939
Epv:55,Epv,55,10887,-14113,-7254,-7254,10887,33.0,544,160,43,617243
Epv:56,Epv,56,13978,-11022,-17957,-17992,13978,36.3,547,148,47,942719
Epv:57,Epv,57,14409,-10591,-18583,-18753,14409,37.3,549,148,46,1064232
Epv:58,Epv,58,13457,-11543,-20063,-20277,13457,38.5,549,149,46,1107214
Epv:59,Epv,59,11221,-13779,-19570,-19525,11221,39.0,545,152,49,1185640
Epv:60,Epv,60,12362,-12638,-15523,-15504,12362,38.2,546,155,48,1188244
P2:1,P2,1,14147,-10853,-5128,-5128,14147,32.1,616,272,68,1404048
P2:2,P2,2,13793,-11207,-3601,-3601,13793,32.4,617,284,70,1679337
P2:3,P2,3,12435,-12565,-2764,-2764,12435,33.0,608,298,73,1865904
P2:4,P2,4,11627,-13373,-465,-465,11627,32.0,588,298,73,1651385
P2:5,P2,5,10836,-14164,-1721,-1721,10836,35.0,566,272,62,1143954
P2:6,P2,6,12048,-12952,-1847,-1847,12048,34.6,572,227,66,1227158
P2:7,P2,7,11525,-13475,-734,-734,11525,33.2,555,201,63,1048609
P2:8,P2,8,12508,-12492,2074,2074,12508,32.8,566,208,58,910323
P2:9,P2,9,12794,-12206,-2469,-2469,12794,31.0,570,216,54,275825
P2:10,P2,10,10797,-14203,1641,1641,10797,32.2,575,246,52,217548
C:11,C,11,10383,-14617,804,804,10383,33.3,565,275,35,95927
C:12,C,12,11266,-13734,26,26,11266,35.1,555,276,44,137528
C:13,C,13,10195,-14805,-1121,-1121,10195,38.2,564,277,51,254774
C:14,C,14,8903,-16097,-3780,-3780,8903,39.4,564,278,54,395118
C:15,C,15,8584,-16416,-3851,-3851,8584,42.0,574,272,59,564003
C:16,C,16,8871,-16129,-1719,-1719,8871,42.0,586,280,56,584512
C:17,C,17,8730,-16270,-4547,-4547,8730,40.8,577,320,57,665838
C:18,C,18,7628,-17372,-3058,-3058,7628,41.2,569,325,52,594557
C:19,C,19,8755,-16245,-3406,-3406,8755,41.7,568,322,51,526236
C:20,C,20,10059,-14941,-2563,-2563,10059,41.4,546,317,52,566078
C:21,C,21,9072,-15928,-869,-869,9072,40.4,529,322,51,512887
C:22,C,22,10679,-14321,1208,1208,10679,40.6,511,320,50,483228
C:23,C,23,11002,-13998,-100,-100,11002,38.2,500,310,32,79094
Ca:24,Ca,24,10030,-14970,1855,1919,10030,40.5,469,303,33,48824
Ca:25,Ca,25,9512,-15488,618,618,9512,40.6,462,285,35,56011
Ca:26,Ca,26,8853,-16147,-4366,-4366,8853,41.5,454,281,42,81669
Ca:27,Ca,27,7684,-17316,-8108,-8108,7684,42.0,454,270,47,162648
Ca:28,Ca,28,7882,-17118,-4814,-4814,7882,43.0,446,272,47,213187
Ca:29,Ca,29,7785,-17215,-2430,-2430,7785,43.0,450,256,43,210823
Ca:30,Ca,30,9180,-15820,-1943,-1943,9180,42.6,469,254,40,203085
Ca:31,Ca,31,9871,-15129,-2769,-2769,9871,40.4,462,258,40,210373
Ca:32,Ca,32,9045,-15955,-2312,-2312,9045,41.3,460,252,42,257719
Ca:33,Ca,33,4932,-20068,-2045,-2045,4932,49.3,466,260,45,183637
Ca:34,Ca,34,5269,-19731,-1827,-1827,5269,49.2,466,262,48,243255
Ca:35,Ca,35,4714,-20286,-1968,-1968,4714,50.1,466,272,50,263128
Ca:36,Ca,36,6444,-18556,-1720,-1720,6444,49.3,464,266,51,275332
Ca:37,Ca,37,8595,-16405,-5355,-5355,8595,47.6,470,253,52,324257
Ca:38,Ca,38,6443,-18557,-2821,-2821,6443,47.5,462,259,52,319146
Ca:39,Ca,39,6879,-18121,-2657,-2657,6879,47.4,460,262,52,309744
Ca:40,Ca,40,7333,-17667,65,65,7333,48.1,447,249,31,46821
Ca:41,Ca,41,6482,-18518,-56,-56,6482,47.4,449,258,32,94187
Caa:42,Caa,42,4099,-20901,-550,-550,4099,49.1,430,274,24,32533
Caa:43,Caa,43,4626,-20374,-2760,-2760,4626,49.2,437,274,37,70457
Caa:44,Caa,44,6110,-18890,-2933,-2933,6110,49.4,435,270,41,130889
Caa:45,Caa,45,4609,-20391,-8657,-8657,4609,50.0,438,274,43,197589
Caa:46,Caa,46,4749,-20251,-10734,-10734,4749,51.1,442,268,45,227069
Caa:47,Caa,47,4926,-20074,-8777,-8777,4926,51.7,432,272,46,292876
Caa:48,Caa,48,5975,-19025,-10703,-10703,5975,51.0,424,272,46,327197
Caa:49,Caa,49,5677,-19323,-5549,-5549,5677,51.1,425,284,42,274679
Caa:50,Caa,50,7603,-17397,-5253,-5253,7603,51.3,417,287,43,298132
Caa:51,Caa,51,8466,-16534,-6342,-6342,8466,51.5,422,293,45,329473
Caa:52,Caa,52,6772,-18228,-5670,-5670,6772,52.1,428,280,44,379116
Caa:53,Caa,53,7236,-17764,-5781,-5781,7236,52.0,430,267,44,417269
Caa:54,Caa,54,8414,-16586,-6680,-6680,8414,51.6,440,265,46,491642
Caa:55,Caa,55,5630,-19370,-5160,-5160,5630,52.9,440,272,45,441141
Caa:56,Caa,56,7289,-17711,-5918,-5918,7289,52.2,435,268,47,542120
Caa:57,Caa,57,6195,-18805,-7920,-7920,6195,51.6,432,264,48,644064
Caa:58,Caa,58,7595,-17405,-6130,-6130,7595,51.0,434,264,48,737993
Caa:59,Caa,59,7913,-17087,-6313,-6307,7913,51.4,432,264,49,714720
Caa:60,Caa,60,8036,-16964,-5200,-5200,8036,51.1,434,261,48,793250
Cap:42,Cap,42,6018,-18982,-214,-214,6018,48.0,483,238,24,32839
Cap:43,Cap,43,5456,-19544,-4098,-4098,5456,48.1,502,237,37,73484
Cap:44,Cap,44,8497,-16503,-7305,-7305,8497,48.2,516,228,43,163510
Cap:45,Cap,45,10666,-14334,-7818,-7818,10666,49.0,527,226,45,224968
Cap:46,Cap,46,10028,-14972,-7712,-7712,10028,51.8,540,226,47,274089
Cap:47,Cap,47,9126,-15874,-7393,-7393,9126,52.8,540,238,46,296791
Cap:48,Cap,48,10482,-14518,-4826,-4826,10482,53.0,538,252,46,335146
Cap:49,Cap,49,10846,-14154,-2055,-2055,10846,53.6,538,256,44,308972
Cap:50,Cap,50,12308,-12692,-114,-114,12308,54.5,530,250,43,274094
Cap:51,Cap,51,11697,-13303,-837,-837,11697,54.1,538,253,45,315624
Cap:52,Cap,52,12276,-12724,-726,-726,12276,54.2,537,246,46,412963
Cap:53,Cap,53,8244,-16756,-6191,-6191,8244,52.4,530,226,46,479159
Cap:54,Cap,54,8272,-16728,-4338,-4338,8272,51.7,528,210,44,477317
Cap:55,Cap,55,9171,-15829,-6177,-6177,9171,51.2,540,208,47,561298
Cap:56,Cap,56,7739,-17261,-7630,-7630,7739,51.5,532,218,47,555672
Cap:57,Cap,57,10099,-14901,-4984,-4984,10099,51.5,536,218,46,602353
Cap:58,Cap,58,11650,-13350,-4667,-4667,11650,51.8,542,214,48,710816
Cap:59,Cap,59,11013,-13987,-2995,-2995,11013,53.1,538,208,49,739910
Cap:60,Cap,60,9307,-15693,-3287,-3287,9307,52.8,536,208,48,803039
Cp:24,Cp,24,8902,-16098,621,647,8902,38.4,508,314,33,58504
Cp:25,Cp,25,11375,-13625,2418,2418,11375,36.5,520,310,33,55194
Cp:26,Cp,26,10196,-14804,-5249,-5249,10196,38.1,526,306,42,115620
Cp:27,Cp,27,12504,-12496,-6869,-6869,12504,39.0,538,310,47,196912
Cp:28,Cp,28,14159,-10841,-5721,-5721,14159,39.0,560,316,47,276116
Cp:29,Cp,29,10746,-14254,-8789,-8789,10746,38.5,569,321,47,328552
Cp:30,Cp,30,8640,-16360,-3661,-3661,8640,38.9,575,320,40,248528
Cp:31,Cp,31,9766,-15234,-6480,-6480,9766,37.1,576,310,40,292446
Cp:32,Cp,32,9644,-15356,-5398,-5398,9644,37.3,576,318,42,320740
Cp:33,Cp,33,7233,-17767,-6431,-6431,7233,41.2,580,326,45,289299
Cp:34,Cp,34,6502,-18498,-3658,-3658,6502,42.1,587,329,48,379975
Cp:35,Cp,35,6457,-18543,-5669,-5669,6457,41.4,582,328,50,374281
Cp:36,Cp,36,7321,-17679,-5031,-5031,7321,42.5,580,318,51,387329
Cp:37,Cp,37,6095,-18905,-2851,-2851,6095,44.3,582,305,52,434400
Cp:38,Cp,38,7608,-17392,-1211,-1211,7608,41.8,580,303,50,407452
Cp:39,Cp,39,7585,-17415,-1226,-1226,7585,42.4,574,302,52,432472
Cp:40,Cp,40,8314,-16686,-23,-23,8314,43.1,578,299,53,356519
Cp:41,Cp,41,8278,-16722,1443,1443,8278,44.2,578,298,40,147967
Cpa:42,Cpa,42,7062,-17938,826,826,7062,46.0,561,313,24,38808
Cpa:43,Cpa,43,4153,-20847,-1062,-1062,4153,48.2,558,324,35,65199
Cpa:44,Cpa,44,5462,-19538,-2635,-2635,5462,49.5,564,322,41,118163
Cpa:45,Cpa,45,5113,-19887,-4898,-4898,5113,50.4,570,323,45,207733
Cpa:46,Cpa,46,5450,-19550,-4715,-4715,5450,52.0,572,328,49,291928
Cpa:47,Cpa,47,7019,-17981,-4710,-4710,7019,52.0,558,332,48,353875
Cpa:48,Cpa,48,8004,-16996,-5166,-5166,8004,51.0,548,344,46,389058
Cpa:49,Cpa,49,8192,-16808,-5692,-5692,8192,50.3,552,347,44,371898
Cpa:50,Cpa,50,8588,-16412,-5062,-5062,8588,51.1,548,344,43,370271
Cpa:51,Cpa,51,9191,-15809,-6510,-6510,9191,50.4,550,336,45,420774
Cpa:52,Cpa,52,9024,-15976,-8678,-8678,9024,48.8,561,328,46,541292
Cpa:53,Cpa,53,9606,-15394,-5737,-5737,9606,49.4,554,325,46,529273
Cpa:54,Cpa,54,6069,-18931,-5500,-5500,6069,51.2,552,314,46,561657
Cpa:55,Cpa,55,7110,-17890,-5166,-5166,7110,50.5,540,317,47,596096
Cpa:56,Cpa,56,8873,-16127,-6027,-6018,8873,48.5,547,320,47,638456
Cpa:57,Cpa,57,7789,-17211,-5035,-5035,7789,50.2,546,321,48,752933
Cpa:58,Cpa,58,6306,-18694,-4439,-4439,6306,50.5,540,322,48,805930
Cpa:59,Cpa,59,6714,-18286,-4768,-4768,6714,49.4,540,316,49,853365
Cpa:60,Cpa,60,6631,-18369,-4338,-4338,6631,49.6,544,310,50,942633
Cpp:42,Cpp,42,6996,-18004,-962,-962,6996,45.0,598,269,32,54000
Cpp:43,Cpp,43,6014,-18986,-1299,-1299,6014,44.4,611,273,33,71574
Cpp:44,Cpp,44,6029,-18971,-6528,-6528,6029,47.1,613,260,43,149544
Cpp:45,Cpp,45,5670,-19330,-9603,-9603,5670,48.6,626,252,45,246308
Cpp:46,Cpp,46,8529,-16471,-7188,-7188,8529,50.0,638,242,49,348261
Cpp:47,Cpp,47,10806,-14194,-6105,-6105,10806,49.0,640,244,48,452962
Cpp:48,Cpp,48,9729,-15271,-6344,-6344,9729,50.0,634,248,46,411449
Cpp:49,Cpp,49,8008,-16992,-8355,-8355,8008,49.3,634,257,44,420303
Cpp:50,Cpp,50,8998,-16002,-8952,-8952,8998,48.6,635,254,43,404750
Cpp:51,Cpp,51,9465,-15535,-10127,-10127,9465,46.3,640,259,45,527077
Cpp:52,Cpp,52,10278,-14722,-12323,-12323,10278,46.0,638,253,46,665222
Cpp:53,Cpp,53,10822,-14178,-11744,-11744,10822,46.5,624,240,46,631780
Cpp:54,Cpp,54,8631,-16369,-12349,-12349,8631,46.2,624,245,46,659836
Cpp:55,Cpp,55,7987,-17013,-10072,-10072,7987,46.4,626,246,47,719654
Cpp:56,Cpp,56,7681,-17319,-9884,-9884,7681,46.2,630,254,47,731000
Cpp:57,Cpp,57,7119,-17881,-9786,-9786,7119,47.3,634,246,48,851864
Cpp:58,Cpp,58,8033,-16967,-7446,-7446,8033,46.2,632,246,48,919360
Cpp:59,Cpp,59,8330,-16670,-4310,-4310,8330,47.2,639,243,47,884941
Cpp:60,Cpp,60,6673,-18327,-10091,-10091,6673,47.5,632,241,50,1122174
P3:11,P3,11,10845,-14155,-28,-28,10845,30.6,582,198,35,80520
P3:12,P3,12,11096,-13904,-1770,-1770,11096,30.6,588,190,44,121749
P3:13,P3,13,12565,-12435,-9883,-9833,12565,27.0,592,178,51,228949
P3:14,P3,14,11978,-13022,-8550,-8550,11978,25.9,607,170,52,400183
P3:15,P3,15,12740,-12260,-7009,-7009,12740,25.1,612,160,57,627120
P3:16,P3,16,12985,-12015,-6722,-6722,12985,25.0,608,160,56,757604
P3:17,P3,17,12416,-12584,-8098,-8098,12416,31.0,616,168,55,779220
P3:18,P3,18,12569,-12431,-7541,-7541,12569,30.1,619,173,50,683153
P3:19,P3,19,11360,-13640,-8488,-8488,11360,29.7,625,182,51,683613
P3:20,P3,20,10574,-14426,-6673,-6673,10574,31.3,631,202,52,744258
P3:21,P3,21,11131,-13869,-3376,-3376,11131,31.9,629,218,49,600069
P3:22,P3,22,12072,-12928,-6316,-6316,12072,32.7,638,233,50,678375
P3:23,P3,23,10985,-14015,-1261,-1261,10985,32.6,636,249,48,588582
P3:24,P3,24,10827,-14173,-54,-54,10827,33.6,624,256,47,482572
P3:25,P3,25,11819,-13181,-1283,-1283,11819,33.7,628,243,49,557113
P3:26,P3,26,11456,-13544,-743,-743,11456,32.4,628,234,50,565637
P3:27,P3,27,13567,-11433,-927,-927,13567,29.0,624,224,47,278173
P3:28,P3,28,14256,-10744,-6113,-6113,14256,28.0,630,195,45,351421
D:29,D,29,8426,-16574,-2734,-2734,8426,33.3,632,238,33,114774
D:30,D,30,9176,-15824,-171,-171,9176,33.0,636,230,36,127259
D:31,D,31,8342,-16658,-723,-723,8342,34.0,636,230,36,172928
D:32,D,32,9500,-15500,-321,-321,9500,35.0,646,242,42,267218
D:33,D,33,6717,-18283,-2033,-2033,6717,42.3,650,248,45,239069
D:34,D,34,6474,-18526,-5025,-5025,6474,42.0,656,244,44,273729
D:35,D,35,7375,-17625,-3930,-3930,7375,41.0,650,248,46,294568
D:36,D,36,6337,-18663,-4490,-4490,6337,42.0,652,248,47,324354
D:37,D,37,7523,-17477,-5739,-5739,7523,39.0,650,226,48,355798
D:38,D,38,6821,-18179,-7168,-7168,6821,41.0,648,218,48,341218
D:39,D,39,7507,-17493,-6195,-6195,7507,41.0,646,216,48,329582
D:40,D,40,7308,-17692,-8401,-8401,7308,40.0,650,206,49,317018
D:41,D,41,7315,-17685,-10030,-10030,7315,38.0,648,202,50,351050
D:42,D,42,7549,-17451,-11884,-11884,7549,39.0,652,200,50,367111
D:43,D,43,7207,-17793,-13963,-13963,7207,37.0,654,196,51,372169
D:44,D,44,8554,-16446,-14890,-14890,8554,35.0,654,202,51,382233
D:45,D,45,8419,-16581,-14635,-14635,8419,35.0,654,198,51,393819
D:46,D,46,7430,-17570,-14782,-14782,7430,36.0,652,192,49,360939
D:47,D,47,7458,-17542,-13076,-13076,7458,36.0,652,188,48,342448
D:48,D,48,9367,-15633,-11915,-11915,9367,35.0,650,182,48,377484
D:49,D,49,8843,-16157,-6592,-6592,8843,35.1,649,173,44,297318
D:50,D,50,9392,-15608,-3311,-3311,9392,35.5,644,173,43,198887
D:51,D,51,8524,-16476,-2056,-2056,8524,35.0,640,176,41,142693
Dd:52,Dd,52,9815,-15185,-247,-247,9815,29.3,648,189,26,37871
Dd:53,Dd,53,9100,-15900,-1057,-1057,9100,30.6,640,203,32,37575
Dd:54,Dd,54,10618,-14382,-1253,-1253,10618,29.4,645,206,30,32310
Dd:55,Dd,55,9269,-15731,-6047,-6047,9269,28.4,660,216,37,66625
Dd:56,Dd,56,10660,-14340,-6118,-6118,10660,27.2,664,224,37,85335
Dd:57,Dd,57,9475,-15525,-6130,-6130,9475,25.9,655,220,42,112189
Dd:58,Dd,58,9645,-15355,-5657,-5657,9645,26.0,656,216,42,136602
Dd:59,Dd,59,8744,-16256,-6094,-6094,8744,26.5,652,203,41,117083
Dd:60,Dd,60,9263,-15737,-6760,-6760,9263,27.1,652,189,40,133938
Dv:52,Dv,52,9153,-15847,-137,-137,9153,38.3,635,156,30,68307
Dv:53,Dv,53,9925,-15075,-3208,-3208,9925,40.2,627,148,32,54297
Dv:54,Dv,54,10288,-14712,-3465,-3465,10288,43.5,629,156,36,80674
Dv:55,Dv,55,7954,-17046,-5740,-5740,7954,46.1,632,152,39,111069
Dv:56,Dv,56,8264,-16736,-3309,-3309,8264,48.2,628,156,41,130217
Dv:57,Dv,57,8029,-16971,-4926,-4926,8029,48.1,623,148,40,127429
Dv:58,Dv,58,9216,-15784,-6207,-6207,9216,47.2,616,140,42,158137
Dv:59,Dv,59,10128,-14872,-6962,-6962,10128,46.4,606,130,41,133943
Dv:60,Dv,60,8369,-16631,-6137,-6137,8369,46.5,601,132,40,129116
P4:29,P4,29,11148,-13852,-2368,-2368,11148,30.4,622,171,35,141595
P4:30,P4,30,12104,-12896,-3944,-3944,12104,26.0,612,154,36,124849
P4:31,P4,31,13467,-11533,-6562,-6562,13467,26.0,614,148,36,207169
P4:32,P4,32,12435,-12565,-9872,-9872,12435,25.0,616,150,38,256963
P4:33,P4,33,10014,-14986,-11832,-11832,10014,33.0,618,148,41,237820
P4:34,P4,34,11875,-13125,-12851,-12851,11875,33.0,624,144,44,344924
P4:35,P4,35,11383,-13617,-11268,-11268,11383,33.8,623,144,44,340158
P4:36,P4,36,10623,-14377,-17858,-17843,10623,32.0,620,146,45,375229
P4:37,P4,37,12148,-12852,-17776,-17644,12148,30.8,617,139,46,404422
P4:38,P4,38,11662,-13338,-19978,-19899,11662,31.8,613,138,46,392981
P4:39,P4,39,9915,-15085,-21069,-20989,9915,34.0,614,138,48,390974
P4:40,P4,40,10303,-14697,-17768,-17777,10303,35.0,604,127,45,348939
P4:41,P4,41,10294,-14706,-17239,-17239,10294,35.1,599,123,46,355868
P4:42,P4,42,9911,-15089,-17909,-17910,9911,36.1,602,125,46,352217
P4:43,P4,43,10417,-14583,-18558,-18580,10417,34.2,603,124,47,385545
P4:44,P4,44,11503,-13497,-18465,-18494,11503,32.2,604,124,49,398623
P4:45,P4,45,12204,-12796,-17837,-17866,12204,31.4,602,123,47,332402
P4:46,P4,46,13172,-11828,-16212,-16212,13172,30.0,592,116,49,349760
P4:47,P4,47,12231,-12769,-18823,-18823,12231,30.0,598,118,48,378673
P4:48,P4,48,12487,-12513,-20135,-20135,12487,31.0,596,116,46,364953
P4:49,P4,49,13095,-11905,-18115,-18115,13095,30.4,586,115,44,323196
P4:50,P4,50,12661,-12339,-16316,-16316,12661,28.4,578,119,43,251299
P4:51,P4,51,12627,-12373,-18655,-18655,12627,28.4,578,118,45,297297
P4:52,P4,52,14664,-10336,-15956,-15956,14664,27.7,574,125,44,310007
P4:53,P4,53,15935,-9065,-10750,-10750,15935,27.0,580,130,42,235347
P4:54,P4,54,14129,-10871,-15029,-15029,14129,29.0,598,134,42,256791
P4:55,P4,55,13383,-11617,-19655,-19655,13383,30.0,612,138,43,263291
P4:56,P4,56,13040,-11960,-23764,-23764,13040,30.1,620,138,45,326284
P4:57,P4,57,14438,-10562,-21969,-21969,14438,31.0,618,140,44,341951
P4:58,P4,58,14742,-10258,-20309,-20309,14742,30.0,616,142,44,334204
P4:59,P4,59,13331,-11669,-21444,-21444,13331,30.0,608,130,45,332873
P4:60,P4,60,13936,-11064,-21061,-21061,13936,29.0,600,128,46,372842
